 ,image,char,Open Sans,Sansation,Titillium Web,Ubuntu Mono,Alex Brush
12973,jaipur_97.jpg_0,:,0,0,0,1,0
12974,jaipur_97.jpg_0,(,1,0,0,0,0
12975,jaipur_97.jpg_0,J,1,0,0,0,0
12976,jaipur_97.jpg_0,i,1,0,0,0,0
12977,jogging_11.jpg_0,f,0,0,0,0,1
12978,jogging_11.jpg_0,u,0,0,0,0,1
12979,jogging_11.jpg_0,l,0,0,0,0,1
12980,jogging_11.jpg_0,l,0,0,0,0,1
12981,jogging_11.jpg_0,D,0,0,1,0,0
12982,jogging_11.jpg_0,C,0,0,1,0,0
12983,jogging_11.jpg_0,.,0,0,1,0,0
12984,jogging_11.jpg_0,m,0,0,0,1,0
12985,jogging_11.jpg_0,o,0,0,0,1,0
12986,jogging_11.jpg_0,d,0,0,0,1,0
12987,jogging_11.jpg_0,e,0,0,0,1,0
12988,jogging_11.jpg_0,l,0,0,0,1,0
12989,jogging_11.jpg_0,y,0,0,1,0,0
12990,jogging_11.jpg_0,o,0,0,1,0,0
12991,jogging_11.jpg_0,u,0,0,1,0,0
12992,jogging_11.jpg_0,r,0,0,1,0,0
12993,jogging_11.jpg_0,f,1,0,0,0,0
12994,jogging_11.jpg_0,r,1,0,0,0,0
12995,jogging_11.jpg_0,o,1,0,0,0,0
12996,jogging_11.jpg_0,m,1,0,0,0,0
12997,jogging_11.jpg_0,u,1,0,0,0,0
12998,jogging_11.jpg_0,n,1,0,0,0,0
12999,jogging_11.jpg_0,d,1,0,0,0,0
13000,jogging_11.jpg_0,e,1,0,0,0,0
13001,jogging_11.jpg_0,r,1,0,0,0,0
13002,jogging_11.jpg_0,t,0,1,0,0,0
13003,jogging_11.jpg_0,h,0,1,0,0,0
13004,jogging_11.jpg_0,e,0,1,0,0,0
13005,jogging_11.jpg_0,l,0,0,0,1,0
13006,jogging_11.jpg_0,e,0,0,0,1,0
13007,jogging_11.jpg_0,a,0,0,0,1,0
13008,jogging_11.jpg_0,d,0,0,0,1,0
13009,jogging_11.jpg_0,e,0,0,0,1,0
13010,jogging_11.jpg_0,r,0,0,0,1,0
13011,jogging_11.jpg_0,",",0,0,0,1,0
13012,jogging_11.jpg_0,G,0,0,1,0,0
13013,jogging_11.jpg_0,R,0,0,1,0,0
13014,jogging_11.jpg_0,>,0,0,1,0,0
13015,jogging_11.jpg_0,1,0,1,0,0,0
13016,jogging_11.jpg_0,9,0,1,0,0,0
13017,jogging_11.jpg_0,9,0,1,0,0,0
13018,jogging_11.jpg_0,3,0,1,0,0,0
13019,jogging_112.jpg_0,t,0,0,0,1,0
13020,jogging_112.jpg_0,h,0,0,0,1,0
13021,jogging_112.jpg_0,e,0,0,0,1,0
13022,jogging_112.jpg_0,t,0,0,0,1,0
13023,jogging_112.jpg_0,h,0,0,0,1,0
13024,jogging_112.jpg_0,e,0,0,0,1,0
13025,jogging_112.jpg_0,4,0,1,0,0,0
13026,jogging_112.jpg_0,/,0,1,0,0,0
13027,jogging_112.jpg_0,2,0,1,0,0,0
13028,jogging_112.jpg_0,2,0,1,0,0,0
13029,jogging_112.jpg_0,g,0,0,0,0,1
13030,jogging_112.jpg_0,e,0,0,0,0,1
13031,jogging_112.jpg_0,t,0,0,0,0,1
13032,jogging_112.jpg_0,s,0,0,0,0,1
13033,jogging_112.jpg_0,w,0,0,0,1,0
13034,jogging_112.jpg_0,h,0,0,0,1,0
13035,jogging_112.jpg_0,a,0,0,0,1,0
13036,jogging_112.jpg_0,t,0,0,0,1,0
13037,jogging_112.jpg_0,L,0,0,0,1,0
13038,jogging_112.jpg_0,i,0,0,0,1,0
13039,jogging_112.jpg_0,n,0,0,0,1,0
13040,jogging_112.jpg_0,e,0,0,0,1,0
13041,jogging_112.jpg_0,s,0,0,0,1,0
13042,jogging_112.jpg_0,:,0,0,0,1,0
13043,jogging_112.jpg_0,w,1,0,0,0,0
13044,jogging_112.jpg_0,i,1,0,0,0,0
13045,jogging_112.jpg_0,r,1,0,0,0,0
13046,jogging_112.jpg_0,e,1,0,0,0,0
13047,jogging_112.jpg_0,.,1,0,0,0,0
13048,jogging_112.jpg_0,R,1,0,0,0,0
13049,jogging_112.jpg_0,e,1,0,0,0,0
13050,jogging_112.jpg_0,:,1,0,0,0,0
13051,jogging_112.jpg_0,p,0,0,0,0,1
13052,jogging_112.jpg_0,a,0,0,0,0,1
13053,jogging_112.jpg_0,y,0,0,0,0,1
13054,jogging_112.jpg_0,.,0,0,0,0,1
13055,jogging_120.jpg_0,a,0,0,1,0,0
13056,jogging_120.jpg_0,n,0,0,1,0,0
13057,jogging_120.jpg_0,d,0,0,1,0,0
13058,jogging_120.jpg_0,t,0,1,0,0,0
13059,jogging_120.jpg_0,w,0,1,0,0,0
13060,jogging_120.jpg_0,o,0,1,0,0,0
13061,jogging_120.jpg_0,$,0,0,0,0,1
13062,jogging_120.jpg_0,6,0,0,0,0,1
13063,jogging_120.jpg_0,5,0,0,0,0,1
13064,jogging_120.jpg_0,t,0,1,0,0,0
13065,jogging_120.jpg_0,h,0,1,0,0,0
13066,jogging_120.jpg_0,e,0,1,0,0,0
13067,jogging_120.jpg_0,T,1,0,0,0,0
13068,jogging_120.jpg_0,h,1,0,0,0,0
13069,jogging_120.jpg_0,e,1,0,0,0,0
13070,jogging_120.jpg_0,t,0,1,0,0,0
13071,jogging_120.jpg_0,h,0,1,0,0,0
13072,jogging_120.jpg_0,e,0,1,0,0,0
13073,jogging_120.jpg_0,t,0,0,1,0,0
13074,jogging_120.jpg_0,h,0,0,1,0,0
13075,jogging_120.jpg_0,e,0,0,1,0,0
13076,jogging_120.jpg_0,m,0,0,1,0,0
13077,jogging_120.jpg_0,a,0,0,1,0,0
13078,jogging_120.jpg_0,y,0,0,1,0,0
13079,jogging_123.jpg_0,b,0,0,1,0,0
13080,jogging_123.jpg_0,e,0,0,1,0,0
13081,jogging_123.jpg_0,",",0,0,1,0,0
13082,jogging_123.jpg_0,M,0,0,0,0,1
13083,jogging_123.jpg_0,a,0,0,0,0,1
13084,jogging_123.jpg_0,k,0,0,0,0,1
13085,jogging_123.jpg_0,e,0,0,0,0,1
13086,jogging_123.jpg_0,t,1,0,0,0,0
13087,jogging_123.jpg_0,h,1,0,0,0,0
13088,jogging_123.jpg_0,a,1,0,0,0,0
13089,jogging_123.jpg_0,n,1,0,0,0,0
13090,jogging_130.jpg_0,1,0,0,0,0,1
13091,jogging_130.jpg_0,2,0,0,0,0,1
13092,jogging_130.jpg_0,1,0,0,0,0,1
13093,jogging_130.jpg_0,g,0,0,0,1,0
13094,jogging_130.jpg_0,e,0,0,0,1,0
13095,jogging_130.jpg_0,t,0,0,0,1,0
13096,jogging_130.jpg_0,R,0,0,0,0,1
13097,jogging_130.jpg_0,e,0,0,0,0,1
13098,jogging_130.jpg_0,:,0,0,0,0,1
13099,jogging_130.jpg_0,h,0,0,0,0,1
13100,jogging_130.jpg_0,a,0,0,0,0,1
13101,jogging_130.jpg_0,s,0,0,0,0,1
13102,jogging_130.jpg_0,t,1,0,0,0,0
13103,jogging_130.jpg_0,h,1,0,0,0,0
13104,jogging_130.jpg_0,e,1,0,0,0,0
13105,jogging_130.jpg_0,t,1,0,0,0,0
13106,jogging_130.jpg_0,h,1,0,0,0,0
13107,jogging_130.jpg_0,e,1,0,0,0,0
13108,jogging_130.jpg_0,m,0,0,1,0,0
13109,jogging_130.jpg_0,e,0,0,1,0,0
13110,jogging_130.jpg_0,.,0,0,1,0,0
13111,jogging_130.jpg_0,a,0,1,0,0,0
13112,jogging_130.jpg_0,n,0,1,0,0,0
13113,jogging_130.jpg_0,d,0,1,0,0,0
13114,jogging_130.jpg_0,t,0,1,0,0,0
13115,jogging_130.jpg_0,h,0,1,0,0,0
13116,jogging_130.jpg_0,e,0,1,0,0,0
13117,jogging_130.jpg_0,h,1,0,0,0,0
13118,jogging_130.jpg_0,o,1,0,0,0,0
13119,jogging_130.jpg_0,w,1,0,0,0,0
13120,jogging_130.jpg_0,G,1,0,0,0,0
13121,jogging_130.jpg_0,M,1,0,0,0,0
13122,jogging_130.jpg_0,T,1,0,0,0,0
13123,jogging_130.jpg_0,G,0,0,1,0,0
13124,jogging_130.jpg_0,M,0,0,1,0,0
13125,jogging_130.jpg_0,T,0,0,1,0,0
13126,jogging_130.jpg_0,A,0,0,0,0,1
13127,jogging_130.jpg_0,p,0,0,0,0,1
13128,jogging_130.jpg_0,r,0,0,0,0,1
13129,jogging_130.jpg_0,s,0,0,0,1,0
13130,jogging_130.jpg_0,t,0,0,0,1,0
13131,jogging_130.jpg_0,u,0,0,0,1,0
13132,jogging_130.jpg_0,f,0,0,0,1,0
13133,jogging_130.jpg_0,f,0,0,0,1,0
13134,jogging_130.jpg_0,',0,0,1,0,0
13135,jogging_130.jpg_0,I,0,0,1,0,0
13136,jogging_130.jpg_0,n,0,0,1,0,0
13137,jogging_130.jpg_0,u,0,0,1,0,0
13138,jogging_130.jpg_0,s,0,0,1,0,0
13139,jogging_130.jpg_0,e,0,0,1,0,0
13140,jogging_130.jpg_0,t,1,0,0,0,0
13141,jogging_130.jpg_0,o,1,0,0,0,0
13142,jogging_130.jpg_0,p,1,0,0,0,0
13143,jogging_21.jpg_0,g,0,0,1,0,0
13144,jogging_21.jpg_0,o,0,0,1,0,0
13145,jogging_21.jpg_0,a,0,0,1,0,0
13146,jogging_21.jpg_0,l,0,0,1,0,0
13147,jogging_21.jpg_0,c,0,1,0,0,0
13148,jogging_21.jpg_0,a,0,1,0,0,0
13149,jogging_21.jpg_0,u,0,1,0,0,0
13150,jogging_21.jpg_0,s,0,1,0,0,0
13151,jogging_21.jpg_0,e,0,1,0,0,0
13152,jogging_21.jpg_0,s,0,1,0,0,0
13153,jogging_21.jpg_0,R,0,1,0,0,0
13154,jogging_21.jpg_0,e,0,1,0,0,0
13155,jogging_21.jpg_0,:,0,1,0,0,0
13156,jogging_21.jpg_0,o,0,0,0,1,0
13157,jogging_21.jpg_0,p,0,0,0,1,0
13158,jogging_21.jpg_0,e,0,0,0,1,0
13159,jogging_21.jpg_0,n,0,0,0,1,0
13160,jogging_21.jpg_0,c,0,0,1,0,0
13161,jogging_21.jpg_0,i,0,0,1,0,0
13162,jogging_21.jpg_0,t,0,0,1,0,0
13163,jogging_21.jpg_0,y,0,0,1,0,0
13164,jogging_21.jpg_0,t,1,0,0,0,0
13165,jogging_21.jpg_0,r,1,0,0,0,0
13166,jogging_21.jpg_0,u,1,0,0,0,0
13167,jogging_21.jpg_0,e,1,0,0,0,0
13168,jogging_21.jpg_0,s,0,0,0,1,0
13169,jogging_21.jpg_0,e,0,0,0,1,0
13170,jogging_21.jpg_0,e,0,0,0,1,0
13171,jogging_21.jpg_0,n,0,0,0,1,0
13172,jogging_21.jpg_0,l,1,0,0,0,0
13173,jogging_21.jpg_0,i,1,0,0,0,0
13174,jogging_21.jpg_0,n,1,0,0,0,0
13175,jogging_21.jpg_0,e,1,0,0,0,0
13176,jogging_21.jpg_0,?,1,0,0,0,0
13177,jogging_21.jpg_0,g,0,1,0,0,0
13178,jogging_21.jpg_0,o,0,1,0,0,0
13179,jogging_21.jpg_0,o,0,1,0,0,0
13180,jogging_21.jpg_0,d,0,1,0,0,0
13181,jogging_21.jpg_0,t,0,1,0,0,0
13182,jogging_21.jpg_0,h,0,1,0,0,0
13183,jogging_21.jpg_0,a,0,1,0,0,0
13184,jogging_21.jpg_0,n,0,1,0,0,0
13185,jogging_21.jpg_0,0,0,0,0,0,1
13186,jogging_21.jpg_0,.,0,0,0,0,1
13187,jogging_21.jpg_0,3,0,0,0,0,1
13188,jogging_21.jpg_0,7,0,0,0,0,1
13189,jogging_21.jpg_0,5,0,0,0,0,1
13190,jogging_21.jpg_0,n,0,1,0,0,0
13191,jogging_21.jpg_0,o,0,1,0,0,0
13192,jogging_21.jpg_0,t,0,1,0,0,0
13193,jogging_21.jpg_0,f,1,0,0,0,0
13194,jogging_21.jpg_0,o,1,0,0,0,0
13195,jogging_21.jpg_0,r,1,0,0,0,0
13196,jogging_21.jpg_0,h,0,1,0,0,0
13197,jogging_21.jpg_0,a,0,1,0,0,0
13198,jogging_21.jpg_0,v,0,1,0,0,0
13199,jogging_21.jpg_0,e,0,1,0,0,0
13200,jogging_26.jpg_0,X,0,0,1,0,0
13201,jogging_26.jpg_0,S,0,0,1,0,0
13202,jogging_26.jpg_0,S,0,0,1,0,0
13203,jogging_26.jpg_0,R,0,0,1,0,0
13204,jogging_26.jpg_0,F,0,0,0,0,1
13205,jogging_26.jpg_0,r,0,0,0,0,1
13206,jogging_26.jpg_0,o,0,0,0,0,1
13207,jogging_26.jpg_0,m,0,0,0,0,1
13208,jogging_26.jpg_0,:,0,0,0,0,1
13209,jogging_26.jpg_0,s,0,1,0,0,0
13210,jogging_26.jpg_0,u,0,1,0,0,0
13211,jogging_26.jpg_0,c,0,1,0,0,0
13212,jogging_26.jpg_0,h,0,1,0,0,0
13213,jogging_26.jpg_0,t,0,0,1,0,0
13214,jogging_26.jpg_0,h,0,0,1,0,0
13215,jogging_26.jpg_0,e,0,0,1,0,0
13216,jogging_26.jpg_0,t,0,0,1,0,0
13217,jogging_26.jpg_0,h,0,0,1,0,0
13218,jogging_26.jpg_0,e,0,0,1,0,0
13219,jogging_26.jpg_0,t,0,0,0,0,1
13220,jogging_26.jpg_0,h,0,0,0,0,1
13221,jogging_26.jpg_0,e,0,0,0,0,1
13222,jogging_26.jpg_0,t,1,0,0,0,0
13223,jogging_26.jpg_0,h,1,0,0,0,0
13224,jogging_26.jpg_0,e,1,0,0,0,0
13225,jogging_26.jpg_0,s,1,0,0,0,0
13226,jogging_26.jpg_0,e,1,0,0,0,0
13227,jogging_26.jpg_0,x,1,0,0,0,0
13228,jogging_26.jpg_0,a,0,0,1,0,0
13229,jogging_26.jpg_0,n,0,0,1,0,0
13230,jogging_26.jpg_0,d,0,0,1,0,0
13231,jogging_32.jpg_0,f,0,0,0,0,1
13232,jogging_32.jpg_0,a,0,0,0,0,1
13233,jogging_32.jpg_0,m,0,0,0,0,1
13234,jogging_32.jpg_0,o,0,0,0,0,1
13235,jogging_32.jpg_0,u,0,0,0,0,1
13236,jogging_32.jpg_0,s,0,0,0,0,1
13237,jogging_32.jpg_0,t,1,0,0,0,0
13238,jogging_32.jpg_0,h,1,0,0,0,0
13239,jogging_32.jpg_0,e,1,0,0,0,0
13240,jogging_32.jpg_0,g,0,0,0,0,1
13241,jogging_32.jpg_0,e,0,0,0,0,1
13242,jogging_32.jpg_0,t,0,0,0,0,1
13243,jogging_32.jpg_0,s,0,0,0,0,1
13244,jogging_32.jpg_0,o,0,0,0,0,1
13245,jogging_32.jpg_0,r,0,0,0,0,1
13246,jogging_32.jpg_0,e,0,0,0,0,1
13247,jogging_32.jpg_0,(,0,0,0,1,0
13248,jogging_32.jpg_0,M,0,0,0,1,0
13249,jogging_32.jpg_0,a,0,0,0,1,0
13250,jogging_32.jpg_0,r,0,0,0,1,0
13251,jogging_32.jpg_0,k,0,0,0,1,0
13252,jogging_32.jpg_0,m,0,0,0,1,0
13253,jogging_32.jpg_0,a,0,0,0,1,0
13254,jogging_32.jpg_0,k,0,0,0,1,0
13255,jogging_32.jpg_0,i,0,0,0,1,0
13256,jogging_32.jpg_0,n,0,0,0,1,0
13257,jogging_32.jpg_0,g,0,0,0,1,0
13258,jogging_32.jpg_0,1,0,0,1,0,0
13259,jogging_32.jpg_0,4,0,0,1,0,0
13260,jogging_32.jpg_0,1,0,0,1,0,0
13261,jogging_32.jpg_0,t,0,0,0,1,0
13262,jogging_32.jpg_0,h,0,0,0,1,0
13263,jogging_32.jpg_0,e,0,0,0,1,0
13264,jogging_32.jpg_0,h,0,0,0,1,0
13265,jogging_32.jpg_0,a,0,0,0,1,0
13266,jogging_32.jpg_0,d,0,0,0,1,0
13267,jogging_32.jpg_0,m,0,1,0,0,0
13268,jogging_32.jpg_0,a,0,1,0,0,0
13269,jogging_32.jpg_0,k,0,1,0,0,0
13270,jogging_32.jpg_0,e,0,1,0,0,0
13271,jogging_42.jpg_0,(,0,1,0,0,0
13272,jogging_42.jpg_0,N,0,1,0,0,0
13273,jogging_42.jpg_0,e,0,1,0,0,0
13274,jogging_42.jpg_0,w,0,1,0,0,0
13275,jogging_42.jpg_0,s,0,1,0,0,0
13276,jogging_42.jpg_0,F,0,0,0,1,0
13277,jogging_42.jpg_0,a,0,0,0,1,0
13278,jogging_42.jpg_0,x,0,0,0,1,0
13279,jogging_42.jpg_0,R,0,0,0,1,0
13280,jogging_42.jpg_0,e,0,0,0,1,0
13281,jogging_42.jpg_0,d,0,0,0,1,0
13282,jogging_42.jpg_0,s,0,0,0,1,0
13283,jogging_42.jpg_0,M,1,0,0,0,0
13284,jogging_42.jpg_0,e,1,0,0,0,0
13285,jogging_42.jpg_0,s,1,0,0,0,0
13286,jogging_42.jpg_0,s,1,0,0,0,0
13287,jogging_42.jpg_0,a,1,0,0,0,0
13288,jogging_42.jpg_0,g,1,0,0,0,0
13289,jogging_42.jpg_0,e,1,0,0,0,0
13290,jogging_42.jpg_0,-,1,0,0,0,0
13291,jogging_42.jpg_0,I,1,0,0,0,0
13292,jogging_42.jpg_0,D,1,0,0,0,0
13293,jogging_42.jpg_0,:,1,0,0,0,0
13294,jogging_42.jpg_0,n,0,0,0,0,1
13295,jogging_42.jpg_0,e,0,0,0,0,1
13296,jogging_42.jpg_0,e,0,0,0,0,1
13297,jogging_42.jpg_0,d,0,0,0,0,1
13298,jogging_42.jpg_0,p,0,0,1,0,0
13299,jogging_42.jpg_0,l,0,0,1,0,0
13300,jogging_42.jpg_0,e,0,0,1,0,0
13301,jogging_42.jpg_0,a,0,0,1,0,0
13302,jogging_42.jpg_0,s,0,0,1,0,0
13303,jogging_42.jpg_0,e,0,0,1,0,0
13304,jogging_55.jpg_0,p,0,1,0,0,0
13305,jogging_55.jpg_0,u,0,1,0,0,0
13306,jogging_55.jpg_0,l,0,1,0,0,0
13307,jogging_55.jpg_0,l,0,1,0,0,0
13308,jogging_55.jpg_0,G,0,0,0,0,1
13309,jogging_55.jpg_0,r,0,0,0,0,1
13310,jogging_55.jpg_0,e,0,0,0,0,1
13311,jogging_55.jpg_0,e,0,0,0,0,1
13312,jogging_55.jpg_0,n,0,0,0,0,1
13313,jogging_55.jpg_0,f,0,0,0,0,1
13314,jogging_55.jpg_0,i,0,0,0,0,1
13315,jogging_55.jpg_0,e,0,0,0,0,1
13316,jogging_55.jpg_0,l,0,0,0,0,1
13317,jogging_55.jpg_0,d,0,0,0,0,1
13318,jogging_55.jpg_0,.,0,0,0,0,1
13319,jogging_55.jpg_0,t,0,0,0,0,1
13320,jogging_55.jpg_0,h,0,0,0,0,1
13321,jogging_55.jpg_0,i,0,0,0,0,1
13322,jogging_55.jpg_0,s,0,0,0,0,1
13323,jogging_55.jpg_0,m,0,0,0,1,0
13324,jogging_55.jpg_0,e,0,0,0,1,0
13325,jogging_55.jpg_0,.,0,0,0,1,0
13326,jogging_55.jpg_0,>,0,0,0,0,1
13327,jogging_55.jpg_0,I,0,0,0,0,1
13328,jogging_55.jpg_0,t,0,0,0,0,1
13329,jogging_55.jpg_0,y,0,1,0,0,0
13330,jogging_55.jpg_0,o,0,1,0,0,0
13331,jogging_55.jpg_0,u,0,1,0,0,0
13332,jogging_55.jpg_0,t,0,1,0,0,0
13333,jogging_55.jpg_0,h,0,1,0,0,0
13334,jogging_55.jpg_0,e,0,1,0,0,0
13335,jogging_55.jpg_0,m,0,0,0,1,0
13336,jogging_55.jpg_0,o,0,0,0,1,0
13337,jogging_55.jpg_0,t,0,0,0,1,0
13338,jogging_55.jpg_0,h,0,0,0,1,0
13339,jogging_55.jpg_0,e,0,0,0,1,0
13340,jogging_55.jpg_0,r,0,0,0,1,0
13341,jogging_55.jpg_0,b,0,0,0,1,0
13342,jogging_55.jpg_0,o,0,0,0,1,0
13343,jogging_55.jpg_0,a,0,0,0,1,0
13344,jogging_55.jpg_0,r,0,0,0,1,0
13345,jogging_55.jpg_0,d,0,0,0,1,0
13346,jogging_55.jpg_0,G,0,0,1,0,0
13347,jogging_55.jpg_0,M,0,0,1,0,0
13348,jogging_55.jpg_0,T,0,0,1,0,0
13349,jogging_59.jpg_0,a,0,1,0,0,0
13350,jogging_59.jpg_0,s,0,1,0,0,0
13351,jogging_59.jpg_0,k,0,1,0,0,0
13352,jogging_59.jpg_0,s,0,0,0,1,0
13353,jogging_59.jpg_0,o,0,0,0,1,0
13354,jogging_59.jpg_0,r,0,0,0,1,0
13355,jogging_59.jpg_0,t,0,0,0,1,0
13356,jogging_59.jpg_0,s,0,0,0,1,0
13357,jogging_59.jpg_0,w,0,1,0,0,0
13358,jogging_59.jpg_0,i,0,1,0,0,0
13359,jogging_59.jpg_0,n,0,1,0,0,0
13360,jogging_59.jpg_0,h,0,1,0,0,0
13361,jogging_59.jpg_0,a,0,1,0,0,0
13362,jogging_59.jpg_0,l,0,1,0,0,0
13363,jogging_59.jpg_0,f,0,1,0,0,0
13364,jogging_90.jpg_0,a,0,0,1,0,0
13365,jogging_90.jpg_0,r,0,0,1,0,0
13366,jogging_90.jpg_0,e,0,0,1,0,0
13367,jogging_90.jpg_0,t,0,0,1,0,0
13368,jogging_90.jpg_0,h,0,0,1,0,0
13369,jogging_90.jpg_0,i,0,0,1,0,0
13370,jogging_90.jpg_0,s,0,0,1,0,0
13371,jogging_90.jpg_0,a,0,0,0,1,0
13372,jogging_90.jpg_0,l,0,0,0,1,0
13373,jogging_90.jpg_0,l,0,0,0,1,0
13374,jogging_90.jpg_0,w,0,0,0,0,1
13375,jogging_90.jpg_0,h,0,0,0,0,1
13376,jogging_90.jpg_0,e,0,0,0,0,1
13377,jogging_90.jpg_0,e,0,0,0,0,1
13378,jogging_90.jpg_0,l,0,0,0,0,1
13379,jogging_90.jpg_0,s,0,0,0,0,1
13380,jogging_90.jpg_0,.,0,0,0,0,1
13381,jogging_90.jpg_0,y,0,0,0,1,0
13382,jogging_90.jpg_0,o,0,0,0,1,0
13383,jogging_90.jpg_0,u,0,0,0,1,0
13384,jogging_90.jpg_0,D,0,0,0,0,1
13385,jogging_90.jpg_0,a,0,0,0,0,1
13386,jogging_90.jpg_0,t,0,0,0,0,1
13387,jogging_90.jpg_0,e,0,0,0,0,1
13388,jogging_90.jpg_0,:,0,0,0,0,1
13389,jogging_90.jpg_0,(,0,1,0,0,0
13390,jogging_90.jpg_0,m,0,1,0,0,0
13391,jogging_90.jpg_0,a,0,1,0,0,0
13392,jogging_90.jpg_0,y,0,1,0,0,0
13393,jogging_90.jpg_0,b,0,1,0,0,0
13394,jogging_90.jpg_0,e,0,1,0,0,0
13395,jogging_90.jpg_0,i,0,1,0,0,0
13396,jogging_90.jpg_0,t,0,1,0,0,0
13397,jogging_90.jpg_0,',0,1,0,0,0
13398,jogging_90.jpg_0,s,0,1,0,0,0
13399,jogging_90.jpg_0,s,0,0,0,0,1
13400,jogging_90.jpg_0,w,0,0,0,0,1
13401,jogging_90.jpg_0,o,0,0,0,0,1
13402,jogging_90.jpg_0,r,0,0,0,0,1
13403,jogging_90.jpg_0,e,0,0,0,0,1
13404,jogging_90.jpg_0,D,0,0,0,1,0
13405,jogging_90.jpg_0,O,0,0,0,1,0
13406,jogging_90.jpg_0,D,0,0,0,1,0
13407,jogging_90.jpg_0,(,0,0,0,1,0
13408,jogging_90.jpg_0,S,0,0,0,1,0
13409,jogging_90.jpg_0,u,0,0,0,1,0
13410,jogging_90.jpg_0,e,0,0,0,1,0
13411,jogging_90.jpg_0,B,0,0,0,0,1
13412,jogging_90.jpg_0,u,0,0,0,0,1
13413,jogging_90.jpg_0,d,0,0,0,0,1
13414,jogging_90.jpg_0,d,0,0,0,0,1
13415,jogging_90.jpg_0,h,0,0,0,0,1
13416,jogging_90.jpg_0,a,0,0,0,0,1
13417,jogging_90.jpg_0,),0,0,0,0,1
13418,jogging_90.jpg_0,F,0,0,0,1,0
13419,jogging_90.jpg_0,r,0,0,0,1,0
13420,jogging_90.jpg_0,o,0,0,0,1,0
13421,jogging_90.jpg_0,m,0,0,0,1,0
13422,jogging_90.jpg_0,:,0,0,0,1,0
13423,jogging_90.jpg_0,o,0,0,0,0,1
13424,jogging_90.jpg_0,u,0,0,0,0,1
13425,jogging_90.jpg_0,t,0,0,0,0,1
13426,jogging_94.jpg_0,L,0,0,1,0,0
13427,jogging_94.jpg_0,i,0,0,1,0,0
13428,jogging_94.jpg_0,n,0,0,1,0,0
13429,jogging_94.jpg_0,e,0,0,1,0,0
13430,jogging_94.jpg_0,s,0,0,1,0,0
13431,jogging_94.jpg_0,:,0,0,1,0,0
13432,jogging_94.jpg_0,l,1,0,0,0,0
13433,jogging_94.jpg_0,a,1,0,0,0,0
13434,jogging_94.jpg_0,s,1,0,0,0,0
13435,jogging_94.jpg_0,t,1,0,0,0,0
13436,jogging_94.jpg_0,s,1,0,0,0,0
13437,jogging_94.jpg_0,t,1,0,0,0,0
13438,jogging_94.jpg_0,i,1,0,0,0,0
13439,jogging_94.jpg_0,l,1,0,0,0,0
13440,jogging_94.jpg_0,l,1,0,0,0,0
13441,jogging_94.jpg_0,f,0,0,1,0,0
13442,jogging_94.jpg_0,u,0,0,1,0,0
13443,jogging_94.jpg_0,n,0,0,1,0,0
13444,jogging_94.jpg_0,.,0,0,1,0,0
13445,kathak_104.jpg_0,A,0,0,1,0,0
13446,kathak_104.jpg_0,n,0,0,1,0,0
13447,kathak_104.jpg_0,y,0,0,1,0,0
13448,kathak_104.jpg_0,f,0,0,0,1,0
13449,kathak_104.jpg_0,o,0,0,0,1,0
13450,kathak_104.jpg_0,r,0,0,0,1,0
13451,kathak_104.jpg_0,w,0,1,0,0,0
13452,kathak_104.jpg_0,h,0,1,0,0,0
13453,kathak_104.jpg_0,i,0,1,0,0,0
13454,kathak_104.jpg_0,c,0,1,0,0,0
13455,kathak_104.jpg_0,h,0,1,0,0,0
13456,kathak_104.jpg_0,a,0,1,0,0,0
13457,kathak_104.jpg_0,n,0,1,0,0,0
13458,kathak_104.jpg_0,d,0,1,0,0,0
13459,kathak_104.jpg_0,t,0,1,0,0,0
13460,kathak_104.jpg_0,h,0,1,0,0,0
13461,kathak_104.jpg_0,e,0,1,0,0,0
13462,kathak_104.jpg_0,S,0,0,0,0,1
13463,kathak_104.jpg_0,a,0,0,0,0,1
13464,kathak_104.jpg_0,n,0,0,0,0,1
13465,kathak_104.jpg_0,c,0,1,0,0,0
13466,kathak_104.jpg_0,a,0,1,0,0,0
13467,kathak_104.jpg_0,n,0,1,0,0,0
13468,kathak_104.jpg_0,w,1,0,0,0,0
13469,kathak_104.jpg_0,o,1,0,0,0,0
13470,kathak_104.jpg_0,o,1,0,0,0,0
13471,kathak_104.jpg_0,d,1,0,0,0,0
13472,kathak_104.jpg_0,I,0,0,1,0,0
13473,kathak_104.jpg_0,',0,0,1,0,0
13474,kathak_104.jpg_0,m,0,0,1,0,0
13475,kathak_104.jpg_0,M,0,0,1,0,0
13476,kathak_104.jpg_0,r,0,0,1,0,0
13477,kathak_104.jpg_0,.,0,0,1,0,0
13478,kathak_104.jpg_0,R,0,1,0,0,0
13479,kathak_104.jpg_0,e,0,1,0,0,0
13480,kathak_104.jpg_0,:,0,1,0,0,0
13481,kathak_104.jpg_0,k,0,0,0,0,1
13482,kathak_104.jpg_0,c,0,0,0,0,1
13483,kathak_104.jpg_0,a,0,0,0,0,1
13484,kathak_104.jpg_0,l,0,0,0,0,1
13485,kathak_104.jpg_0,t,0,1,0,0,0
13486,kathak_104.jpg_0,a,0,1,0,0,0
13487,kathak_104.jpg_0,k,0,1,0,0,0
13488,kathak_104.jpg_0,e,0,1,0,0,0
